id,glottocode,preferred_name,level,iso639_3,parent_id,latitude,longitude,status,source_version
glotto:tupi1285,tupi1285,Tupi-Guarani Subgroup IV.B,family,,glotto:tupi1279,,,active,5.3
glotto:tupi1287,tupi1287,Tupi-Guarani Subgroup III,family,,glotto:sout3271,,,active,5.3
glotto:tupu1245,tupu1245,Tupuri-Mundang-Mambai,family,,glotto:nort2773,,,active,5.3
glotto:turr1239,turr1239,Turra,dialect,,glotto:naru1238,,,active,5.3
glotto:turr1244,turr1244,Tur,dialect,,glotto:hdii1240,,,active,5.3
glotto:turu1252,turu1252,Turung (Jinghpaw),dialect,,glotto:nort3288,,,active,5.3
glotto:tuta1234,tuta1234,Tutal Middle Chulym,dialect,,glotto:shor1247,,,active,5.3
glotto:tuts1235,tuts1235,Tutsa Naga,language,tvt,glotto:tuts1236,27.161,95.8,active,5.3
glotto:tutu1242,tutu1242,Tututni,language,tuu,glotto:rogu1236,42.5563,-124.293,active,5.3
glotto:tuwa1244,tuwa1244,Tuwang,dialect,,glotto:lawa1257,,,active,5.3
glotto:tuyu1244,tuyu1244,Tuyuca,language,tue,glotto:tuyu1245,0.39441,-70.043515,active,5.3
glotto:tuza1238,tuza1238,Tuzanteco,dialect,,glotto:moch1257,,,active,5.3
glotto:twab1238,twab1238,Twabo,dialect,,glotto:glar1241,,,active,5.3
glotto:twee1234,twee1234,Tweed-Albert,language,xjb,glotto:coas1320,-28.028726,153.286993,active,5.3
glotto:twum1238,twum1238,Twumwu,dialect,,glotto:tika1246,,,active,5.3
glotto:tyan1236,tyan1236,Thanikwithi,dialect,,glotto:awng1245,,,active,5.3
glotto:tyeb1238,tyeb1238,Tyebara,dialect,,glotto:cent2379,,,active,5.3
glotto:tyur1234,tyur1234,Tyuretye Arrernte,dialect,,glotto:west2441,,,active,5.3
glotto:tzut1248,tzut1248,Tz'utujil,language,tzj,glotto:cakc1244,14.6351,-91.2012,active,5.3
glotto:uabm1238,uabm1238,Meto,family,,glotto:deng1254,,,active,5.3
glotto:ubim1238,ubim1238,Ubima,dialect,,glotto:ikwe1242,,,active,5.3
glotto:ubuu1238,ubuu1238,Ubu,dialect,,glotto:wamb1257,,,active,5.3
glotto:uchu1234,uchu1234,Uchur-Zeya,dialect,,glotto:east2846,,,active,5.3
glotto:udii1243,udii1243,Udi,language,udi,glotto:udia1235,40.9,47.7236,active,5.3
glotto:ugar1239,ugar1239,Ugarito-Phoenician,family,,glotto:cana1267,,,active,5.3
glotto:uigh1240,uigh1240,Uighur,language,uig,glotto:uigh1243,43.88,87.38,active,5.3
glotto:ujar1238,ujar1238,Ujarrás,dialect,,glotto:cabe1245,,,active,5.3
glotto:ukpe1250,ukpe1250,Ukpet,dialect,,glotto:ukpe1249,,,active,5.3
glotto:ukra1253,ukra1253,Ukrainian,language,ukr,glotto:ukra1257,49.796,29.945,active,5.3
glotto:ukwu1241,ukwu1241,Ukwuani-Aboh-Ndoni,language,ukw,glotto:cent2417,5.78892,6.48559,active,5.3
glotto:ulan1238,ulan1238,Ulanchab,dialect,,glotto:peri1253,,,active,5.3
glotto:ulat1237,ulat1237,Ulat Inai,family,,glotto:nort3221,,,active,5.3
glotto:ulua1243,ulua1243,Ulu Ai',dialect,,glotto:otda1235,,,active,5.3
glotto:uluk1255,uluk1255,Ulu Kinta,dialect,,glotto:temi1246,,,active,5.3
glotto:umaa1241,umaa1241,Uma (Ikposo),dialect,,glotto:ikpo1238,,,active,5.3
glotto:umaa1242,umaa1242,Uma,language,ppk,glotto:umas1234,-1.70416,119.968,active,5.3
glotto:unam1242,unam1242,Unami,language,unm,glotto:comm1246,40.4,-74.3,active,5.3
glotto:uncl1499,uncl1499,Bolgo-Koke,family,,glotto:goul1243,,,active,5.3
glotto:uncl1505,uncl1505,Unclassified Riverine Bua,family,,glotto:buan1246,,,active,5.3
glotto:uncl1538,uncl1538,Unclassified Continental Transalpine Celtic,family,,glotto:cont1249,,,active,5.3
glotto:unga1252,unga1252,Unga,dialect,,glotto:russ1264,,,active,5.3
glotto:unun9905,unun9905,Unclassified Samba-Duru,family,,glotto:samb1323,,,active,5.3
glotto:unun9957,unun9957,Unclassified Southeastern Ngwi,family,,glotto:sout3212,,,active,5.3
glotto:unun9958,unun9958,Unclassified Lisoid,family,,glotto:liso1234,,,active,5.3
glotto:unun9976,unun9976,Unclassified Kamano-Yagaria,family,,glotto:kama1374,,,active,5.3
glotto:unye1238,unye1238,Unyeada,dialect,,glotto:obol1243,,,active,5.3
glotto:uppe1395,uppe1395,Upper Sorbian,language,hsb,glotto:sorb1249,51.2403,14.4098,active,5.3
glotto:uppe1402,uppe1402,Upper Prasun,dialect,,glotto:pras1239,,,active,5.3
glotto:uppe1414,uppe1414,Upper Kolyma,dialect,,glotto:east2811,,,active,5.3
glotto:uppe1417,uppe1417,Upper Adele,dialect,,glotto:adel1244,,,active,5.3
glotto:uppe1425,uppe1425,Upper Pujungan,family,,glotto:high1288,,,active,5.3
glotto:uppe1431,uppe1431,Upper Bele,dialect,,glotto:lowe1415,,,active,5.3
glotto:uppe1432,uppe1432,Upper Pyramid,dialect,,glotto:lowe1415,,,active,5.3
glotto:uppe1433,uppe1433,Upper Asaro,dialect,,glotto:dano1240,,,active,5.3
glotto:uppe1438,uppe1438,Upper Kuskokwim,language,kuu,glotto:tana1298,62.2976,-155.951,active,5.3
glotto:uppe1462,uppe1462,Upper Mulebki,dialect,,glotto:nucl1774,,,active,5.3
glotto:uppe1472,uppe1472,Upper Tananaic,family,,glotto:tana1298,,,active,5.3
glotto:uppe1474,uppe1474,Upper Koyukon,dialect,,glotto:koyu1237,,,active,5.3
glotto:uppe1479,uppe1479,Upper Kartlian,dialect,,glotto:imer1247,,,active,5.3
glotto:uren1238,uren1238,Ureng,dialect,,glotto:asil1242,,,active,5.3
glotto:urho1239,urho1239,Urhobo,language,urh,glotto:sout2805,5.31155,5.86148,active,5.3
glotto:urua1244,urua1244,Uruangnirin,language,urn,glotto:onin1244,-3.45498,132.745,active,5.3
glotto:usag1244,usag1244,Usaghade,language,usk,glotto:nucl1838,4.78581,8.53463,active,5.3
glotto:ustu1237,ustu1237,Ustutun,dialect,,glotto:iliu1237,,,active,5.3
glotto:usui1238,usui1238,Usui,language,usi,glotto:tipp1238,23.0131,91.7879,active,5.3
glotto:utup1238,utup1238,Utupua,family,,glotto:utup1237,,,active,5.3
glotto:uvbi1238,uvbi1238,Uvbie,language,evh,glotto:sout2805,5.44263,5.77303,active,5.3
glotto:vagh1247,vagh1247,Kwangic,family,,glotto:biji1252,9.64648,9.56547,active,5.3
glotto:vaik1238,vaik1238,Vai-Kono,family,,glotto:mand1433,,,active,5.3
glotto:vaji1239,vaji1239,Vajieng,dialect,,glotto:chra1242,,,active,5.3
glotto:vali1239,vali1239,Valiente,dialect,,glotto:ngab1239,,,active,5.3
glotto:vano1237,vano1237,Lovono,language,vnk,glotto:utup1237,-11.6107,166.7984,active,5.3
glotto:vata1239,vata1239,Vata,dialect,,glotto:lako1244,,,active,5.3
glotto:vemg1241,vemg1241,Vemgo,dialect,,glotto:vemg1240,,,active,5.3
glotto:vinc1241,vinc1241,Vincentian,dialect,,glotto:isla1278,,,active,5.3
glotto:visi1243,visi1243,Visik,dialect,,glotto:vemg1240,,,active,5.3
glotto:viti1244,viti1244,Vitim-Olyokma,dialect,,glotto:east2846,,,active,5.3
glotto:viwi1238,viwi1238,Viwivakeu,dialect,,glotto:amah1246,,,active,5.3
glotto:voqt1239,voqt1239,Voqtwaq,dialect,,glotto:chra1242,,,active,5.3
glotto:vore1241,vore1241,Voré,dialect,,glotto:sout2840,,,active,5.3
glotto:voro1243,voro1243,Võro,dialect,,glotto:seto1243,,,active,5.3
glotto:vuku1238,vuku1238,Vukutu,dialect,,glotto:lese1243,,,active,5.3
glotto:waaa1245,waaa1245,Nuclear Waic,family,,glotto:wala1271,,,active,5.3
glotto:waal1239,waal1239,Waalo,dialect,,glotto:nort3363,,,active,5.3
glotto:waci1239,waci1239,Waci Gbe,language,wci,glotto:kpes1239,6.45571,1.69303,active,5.3
glotto:wada1261,wada1261,Wada (Central Sudanic),dialect,,glotto:luto1241,,,active,5.3
glotto:wadj1256,wadj1256,Wadja,dialect,,glotto:wadj1255,,,active,5.3
glotto:waer1238,waer1238,Waerana-Razong,family,,glotto:mang1430,,,active,5.3
glotto:waes1237,waes1237,Wae Sama,dialect,,glotto:buru1303,,,active,5.3
glotto:waga1261,waga1261,Wagawaga (Australia),dialect,,glotto:waka1274,,,active,5.3
glotto:waha1237,waha1237,Wahakaim,dialect,,glotto:lian1255,,,active,5.3
glotto:waha1238,waha1238,Eastern Lowland Kenyah,language,whk,glotto:lowl1270,1.56635,116.655,active,5.3
glotto:waig1246,waig1246,Nuristani Kalasha-Tregami,family,,glotto:ashk1248,,,active,5.3
glotto:waii1241,waii1241,Wai,dialect,,glotto:yimc1240,,,active,5.3
glotto:wail1245,wail1245,Wailaki,dialect,,glotto:wail1244,,,active,5.3
glotto:waka1278,waka1278,Wakasa,dialect,,glotto:kink1238,,,active,5.3
glotto:waka1279,waka1279,Wakayama,dialect,,glotto:kink1238,,,active,5.3
glotto:wakh1245,wakh1245,Wakhi,language,wbl,glotto:saka1303,37.1768,73.9777,active,5.3
glotto:walm1242,walm1242,Walmajarri,dialect,,glotto:walm1241,,,active,5.3
glotto:wama1247,wama1247,Wamas,language,wmc,glotto:wama1249,-4.97757,145.541,active,5.3
glotto:wamp1249,wamp1249,Wampanoag,language,wam,glotto:sout3237,41.705,-73.3148,active,5.3
glotto:wanc1238,wanc1238,Wancho Naga,language,nnp,glotto:wanc1241,26.8873,95.3203,active,5.3
glotto:wand1268,wand1268,Wandabong,dialect,,glotto:yopn1238,,,active,5.3
glotto:wand1269,wand1269,Wando,dialect,,glotto:sian1257,,,active,5.3
glotto:wand1280,wand1280,Wandala-Malgwa-Glavda,family,,glotto:mand1472,,,active,5.3
glotto:wane1241,wane1241,Waneci,language,wne,glotto:pash1269,30.0501,67.8327,active,5.3
glotto:wang1256,wang1256,Wangjiaji,dialect,,glotto:dong1285,,,active,5.3
glotto:wang1288,wang1288,Wangkajunga,dialect,,glotto:mart1256,-20.26868,126.53434,active,5.3
glotto:wang1299,wang1299,Wanggom,language,wng,glotto:ndei1235,-5.60094,140.194,active,5.3
glotto:wany1244,wany1244,Wanyjirra,dialect,,glotto:jaru1254,,,active,5.3
glotto:wany1245,wany1245,Wanyoro,dialect,,glotto:alur1250,,,active,5.3
glotto:wapu1240,wapu1240,Wapu,dialect,,glotto:want1252,,,active,5.3
glotto:wara1304,wara1304,Warayan,family,,glotto:cent2263,,,active,5.3
glotto:ware1258,ware1258,Warekena Velha do Xie,dialect,,glotto:ware1255,,,active,5.3
glotto:ware1259,ware1259,Warekena Velha do Guinia,dialect,,glotto:ware1255,,,active,5.3
glotto:warj1254,warj1254,Central West Chadic B.2,family,,glotto:nucl1830,,,active,5.3
glotto:waru1264,waru1264,Warrongo,language,wrg,glotto:waru1263,-18.2496,144.37,active,5.3
glotto:wata1250,wata1250,Watang,dialect,,glotto:kama1365,,,active,5.3
glotto:wath1238,wath1238,Wathawurrung,language,wth,glotto:nucl1335,-37.68777565,144.1013148,active,5.3
glotto:waur1244,waur1244,Waurá,language,wau,glotto:waur1245,-13.296,-53.6971,active,5.3
glotto:waya1271,waya1271,Wayampi-Zoe-Emerillon,family,,glotto:tupi1281,,,active,5.3
glotto:weje1237,weje1237,Wewewa,language,wew,glotto:wewe1239,-9.55099,119.349,active,5.3
glotto:weme1239,weme1239,Weme Gbe,language,wem,glotto:fong1244,6.77227,2.47457,active,5.3
glotto:went1241,went1241,Wenteene,dialect,,glotto:nort2787,,,active,5.3
glotto:weri1246,weri1246,Weriagar,dialect,,glotto:kemb1235,,,active,5.3
glotto:west2347,west2347,West Samogitian,dialect,,glotto:samo1265,,,active,5.3
glotto:west2391,west2391,West Vod,dialect,,glotto:voti1245,,,active,5.3
glotto:west2400,west2400,Western Rengao,dialect,,glotto:reng1252,,,active,5.3
glotto:west2401,west2401,Western Tuvin,dialect,,glotto:tuvi1240,,,active,5.3
glotto:west2403,west2403,Northwest Khorasan Turkic,dialect,,glotto:khor1269,,,active,5.3
glotto:west2415,west2415,Western Tamang,language,tdg,glotto:nucl1729,28.0239,85.0563,active,5.3
glotto:west2419,west2419,Western Chepang,dialect,,glotto:chep1245,,,active,5.3
glotto:west2421,west2421,Western Thami,dialect,,glotto:than1259,,,active,5.3
glotto:west2442,west2442,Western Anmatyerre,dialect,,glotto:anma1239,,,active,5.3
glotto:west2443,west2443,Western Victoria,language,,glotto:nucl1335,-34.13829932,143.6694397,active,5.3
glotto:west2456,west2456,Western Xwla Gbe,language,xwl,glotto:west2934,6.33455,2.03904,active,5.3
glotto:west2490,west2490,Western Keliko,dialect,,glotto:keli1248,,,active,5.3
glotto:west2491,west2491,Western Toposa,dialect,,glotto:topo1242,,,active,5.3
glotto:west2519,west2519,Western Viti Levu-Yasawas Fijian,language,wyy,glotto:west2518,-17.8355,177.657,active,5.3
glotto:west2541,west2541,West Lembata,language,lmj,glotto:lama1294,-8.49669,123.298,active,5.3
glotto:west2550,west2550,West Southern Cordilleran,family,,glotto:sout2907,,,active,5.3
glotto:west2551,west2551,Western Addasen,dialect,,glotto:adas1235,,,active,5.3
glotto:west2556,west2556,West Gorontalo,dialect,,glotto:goro1259,,,active,5.3
glotto:west2558,west2558,Western Kolibugan,dialect,,glotto:west2557,,,active,5.3
glotto:west2559,west2559,Western Tawbuid,language,twb,glotto:bata1318,12.8227,121.026,active,5.3
glotto:west2564,west2564,West Berawan,language,zbw,glotto:bera1264,3.9815,114.528,active,5.3
glotto:west2565,west2565,West Javanese,dialect,,glotto:java1254,,,active,5.3
glotto:west2571,west2571,Western Saluan-Banggai,family,,glotto:salu1251,,,active,5.3
glotto:west2588,west2588,West Numanggang,dialect,,glotto:numa1254,,,active,5.3
glotto:west2597,west2597,West Gimi,dialect,,glotto:gimi1243,,,active,5.3
glotto:west2599,west2599,West Kewa,language,kew,glotto:kewa1250,-6.32097,143.73,active,5.3
glotto:west2608,west2608,Western Kantō,dialect,,glotto:kant1251,,,active,5.3
glotto:west2615,west2615,Western Apache,language,apw,glotto:west2810,33.8574,-110.123,active,5.3
glotto:west2624,west2624,Western Huasteca Nahuatl,language,nhw,glotto:huas1257,21.3711,-98.7711,active,5.3
glotto:west2628,west2628,Western Swampy Cree,dialect,,glotto:swam1239,,,active,5.3
glotto:west2635,west2635,Akateko,language,knj,glotto:kanj1263,15.5932,-91.8421,active,5.3
glotto:west2646,west2646,West-Central West Zapotec,family,,glotto:west2645,,,active,5.3
glotto:west2649,west2649,Western Garifuna,dialect,,glotto:gari1256,,,active,5.3
glotto:west2650,west2650,Western Cham,language,cja,glotto:cham1328,12.4771,104.026,active,5.3
glotto:west2705,west2705,West Masa,dialect,,glotto:masa1322,,,active,5.3
glotto:west2706,west2706,West Mafa,dialect,,glotto:mafa1239,,,active,5.3
glotto:west2719,west2719,Western Hausa,dialect,,glotto:haus1257,,,active,5.3
glotto:west2759,west2759,Western Jibbali,dialect,,glotto:sheh1240,,,active,5.3
glotto:west2760,west2760,Western Soqotri,dialect,,glotto:soqo1240,12.548,53.384,active,5.3
glotto:west2816,west2816,Western Tano,family,,glotto:tano1248,,,active,5.3
glotto:west2824,west2824,Western Alta Mixtec,family,,glotto:mixt1427,,,active,5.3
glotto:west2825,west2825,Western Periphery Nahuatl,family,,glotto:west2814,,,active,5.3
glotto:west2829,west2829,West Manobo,family,,glotto:east2778,,,active,5.3
glotto:west2844,west2844,Western Micronesian,family,,glotto:cent2276,,,active,5.3
glotto:west2853,west2853,West Hoamoal,family,,glotto:hoam1238,,,active,5.3
glotto:west2875,west2875,Western Lowland Kenyah-Penan,family,,glotto:lowl1270,,,active,5.3
glotto:west2882,west2882,Western Rif,dialect,,glotto:riff1234,,,active,5.3
glotto:west2898,west2898,West Saanich,dialect,,glotto:saan1246,,,active,5.3
glotto:west2924,west2924,Western Azerbaijani,dialect,,glotto:nort2697,,,active,5.3
glotto:west2926,west2926,Western Pumi,dialect,,glotto:sout2729,,,active,5.3
glotto:west2942,west2942,Western Akwun,dialect,,glotto:nort2905,,,active,5.3
glotto:west2950,west2950,West Quchani,dialect,,glotto:khor1269,,,active,5.3
glotto:west2953,west2953,Western Ahtna,dialect,,glotto:nucl1792,,,active,5.3
glotto:west2962,west2962,Western Finnmarku Saami,dialect,,glotto:finn1320,,,active,5.3
glotto:west2965,west2965,Western Newari,dialect,,glotto:newa1246,,,active,5.3
glotto:west2995,west2995,West Ancient Greek,dialect,,glotto:anci1249,,,active,5.3
glotto:west2998,west2998,Western West Chadic B.2,family,,glotto:nucl1830,,,active,5.3
glotto:west2999,west2999,Western Southern New England Algonquian,family,,glotto:sout3237,,,active,5.3
glotto:west3012,west3012,West Lower Cross,family,,glotto:nucl1838,,,active,5.3
glotto:west3013,west3013,Western Saek,dialect,,glotto:saek1240,,,active,5.3
glotto:west3014,west3014,Western Waimaha,dialect,,glotto:waim1255,,,active,5.3
glotto:wetu1238,wetu1238,Wetu,dialect,,glotto:jurm1239,,,active,5.3
glotto:wike1239,wike1239,Wik-Epa,language,wie,glotto:epme1234,-13.846,141.858,active,5.3
glotto:wikm1246,wikm1246,Wik-Me'anha,language,wih,glotto:epme1234,-14.058,141.925,active,5.3
glotto:wikn1244,wikn1244,Wik-Ngandjara,dialect,,glotto:wika1238,,,active,5.3
glotto:will1243,will1243,Willaumez linkage,family,,glotto:meso1253,,,active,5.3
glotto:will1244,will1244,Willapa,dialect,,glotto:kwal1259,,,active,5.3
glotto:wira1263,wira1263,Wira,dialect,,glotto:jurm1239,,,active,5.3
glotto:wits1234,wits1234,Witsuwit'en,dialect,,glotto:babi1235,,,active,5.3
glotto:woda1240,woda1240,Wodaabe,dialect,,glotto:cent2018,,,active,5.3
glotto:woiw1237,woiw1237,Woiwurrung-Thagungwurrung,language,wyi,glotto:nucl1335,-37.64264501,145.5879962,active,5.3
glotto:woli1240,woli1240,Wolio-Kamaru,family,,glotto:isla1281,,,active,5.3
glotto:wori1245,wori1245,Worimi,language,kda,glotto:hunt1235,-32.4806,152.107,active,5.3
glotto:work1238,work1238,Worku,dialect,,glotto:iged1239,,,active,5.3
glotto:wuch1236,wuch1236,Wu Chinese,language,wuu,glotto:wuic1234,29.8621,119.682,active,5.3
glotto:wudu1238,wudu1238,Wudu,language,wud,glotto:fong1244,7.57619,1.53522,active,5.3
glotto:wuhu1235,wuhu1235,Wuhua,dialect,,glotto:yuec1235,,,active,5.3
glotto:wula1250,wula1250,Wula,dialect,,glotto:psik1239,,,active,5.3
glotto:wulu1244,wulu1244,Wuluwurrung,dialect,,glotto:warr1257,,,active,5.3
glotto:wupi1238,wupi1238,Jiangmo,dialect,,glotto:zauz1238,,,active,5.3
glotto:wupi1239,wupi1239,Wuping,dialect,,glotto:ting1250,,,active,5.3
glotto:wurb1240,wurb1240,Wurbo-Wannu,family,,glotto:juku1258,,,active,5.3
glotto:wutu1241,wutu1241,Wutunhua,language,wuh,glotto:mand1471,35.269,101.957,active,5.3
glotto:wutu1245,wutu1245,Wutung-Nyao-Musu,dialect,,glotto:wutu1244,,,active,5.3
glotto:wuvu1239,wuvu1239,Wuvulu-Aua,language,wuv,glotto:west2532,-1.73938,142.851,active,5.3
glotto:xaka1234,xaka1234,Xakass Shor,dialect,,glotto:khak1248,,,active,5.3
glotto:xarb1238,xarb1238,Xarbuk,dialect,,glotto:muir1238,,,active,5.3
glotto:xenq1238,xenq1238,Xenqenna,dialect,,glotto:soni1259,,,active,5.3
glotto:xian1252,xian1252,Xianyou,dialect,,glotto:puxi1243,,,active,5.3
glotto:xian1254,xian1254,Xiangtan,dialect,,glotto:luos1238,27.8482649,112.7688127,active,5.3
glotto:xikr1238,xikr1238,Xikrin,dialect,,glotto:kaya1330,,,active,5.3
glotto:xing1248,xing1248,Xingú Asuriní,language,asn,glotto:subg1264,-4.13463,-52.321,active,5.3
glotto:xiny1235,xiny1235,Xinying,dialect,,glotto:ling1262,,,active,5.3
